epoch,train_loss,val_avg_MAE,val_MAE_1h,val_RMSE_1h,val_MAE_6h,val_RMSE_6h,val_MAE_12h,val_RMSE_12h,val_MAE_24h,val_RMSE_24h
1,0.19284700686322118,,,,,,,,,
2,0.10728967570720759,174.62865947293938,167.25113470726458,302.01677069058394,177.82332435263177,321.2254751137298,171.88365174187723,322.8485006663608,181.55652708998383,335.16284211786893
3,0.09382887375085874,,,,,,,,,
4,0.08630184347468212,156.83420927127585,138.85052432916666,258.5639902333343,165.64563873279428,310.61781682500094,166.113275387541,314.623942042858,156.72739863560147,306.4380802743927
5,0.0796569924157365,,,,,,,,,
6,0.07605578195779844,141.6422931592067,124.90535042762724,234.44249724851866,145.91008036902963,286.11936448972847,150.0574873875019,292.5087362027412,145.6962544526681,289.24732251776
7,0.07367748881977304,,,,,,,,,
8,0.07176424907450389,136.0151336673751,121.91592182247338,227.33564923507765,140.266232607911,273.24441997072165,145.13469779297577,283.42597572563193,136.74368244614024,278.16598688117
9,0.06995079036157831,,,,,,,,,
10,0.06884426433116869,131.12208683846,115.82785791120573,218.02684800601838,137.47491439154882,266.4668863388644,137.5154984829153,268.670751312827,133.67007656817023,272.7979320058108
11,0.0673625042900107,,,,,,,,,
12,0.06606136626542959,130.07883009914008,112.62434645994554,210.84707389413754,137.15195552281574,269.8946319592353,135.17789539529753,271.2872095803329,135.3611230185016,277.7090017107662
13,0.0657073243948302,,,,,,,,,
14,0.06474339441025168,123.6496444345417,106.96970851522869,201.36064908457277,127.04037455778854,253.92501918066475,127.93971248311408,259.2900781855586,132.6487821820355,272.2406141797286
15,0.06456035193532034,,,,,,,,,
16,0.06406102071803316,123.8809789761654,105.28990757250965,196.01873288460908,133.30892304705895,257.0136773816691,129.59584607415627,259.28598273757495,127.32923921093669,264.3784528674744
17,0.06448816143928614,,,,,,,,,
18,0.06292285064333364,125.93656118861693,100.3168139041385,188.09141273577526,130.22501119532345,256.24159990261165,136.17633105444722,270.51116387518346,137.0280886005586,272.72310253411536
19,0.0628430681737294,,,,,,,,,
20,0.062376158774123155,122.62927260913008,97.7252342233781,185.22998725618916,126.50581539382688,255.40796789455084,128.73730022063725,261.7195567847945,137.54874059867814,279.586616957742
21,0.061823602373662745,,,,,,,,,
22,0.06203473779491912,122.23072450216075,103.03993188802905,191.05998207629565,128.4863612342079,257.90897707550954,127.39885074925408,259.06208051775906,129.99775413715196,265.0234329774404
23,0.06135731534962367,,,,,,,,,
24,0.061380967917971145,117.19018783560509,94.69797688258645,178.1031168608895,121.76747324681796,246.61577517496872,125.65032460072644,255.94554297579464,126.64497661228953,263.4068126300355
25,0.06109324680235153,,,,,,,,,
26,0.06114644246329939,113.93553356830017,91.55753718975943,173.12628581397288,118.41482087686194,238.55545108613882,122.18594339937785,249.45477397186374,123.5838328072015,258.5198796613789
27,0.06054748670387089,,,,,,,,,
28,0.06043565491760584,117.50363831780093,95.13177847935478,181.6102392941705,122.99599646882643,250.56008676633505,123.38725074428405,254.1414782595726,128.49952757873848,264.0718993361595
29,0.06010136795335246,,,,,,,,,
30,0.06029729349048514,117.73268638584,90.22917007847776,171.41992320132002,126.09726361801485,251.48429249051833,125.18504950486982,253.92790389719946,129.4192623419975,264.24279350361167
31,0.05979687028697559,,,,,,,,,
32,0.059818473581532784,113.23886444054648,89.80395522094685,172.00171862523334,117.75178402074707,241.21661106805306,120.44901038127549,250.22875985127757,124.95070813921656,263.2476456066236
33,0.05978746740217496,,,,,,,,,
34,0.059914768750506234,112.53191769334173,89.3799803785216,170.13325053317698,117.3049262758544,239.0165811753386,119.6774337314255,245.83825639533256,123.76533038756544,258.2584732483288
35,0.059451483022001456,,,,,,,,,
36,0.05965089120138857,113.96492342788328,91.1220195029307,174.7404883776021,120.84279904677054,248.05612752447067,120.7139721913971,249.83933487806422,123.18090297043477,259.0241468039278
37,0.059340004045936395,,,,,,,,,
38,0.059323940286062714,116.43752932820829,92.32979220440883,172.19027257507625,122.5727247777536,243.1679092081468,125.43976457688653,253.68668210919,125.40783575378416,256.2533021025434
39,0.05901216012530757,,,,,,,,,
40,0.059176307507699595,113.01955307667959,87.67390355085004,166.638257510287,120.76059866387367,241.4401949262358,122.0328565047248,250.14645171903345,121.61085358726984,253.65157749664556
